id,user_id,event_datetime,amount
18785,52280,2019-03-14T13:06:37,50
18786,52184,2019-03-14T18:59:49,50
18787,52348,2019-03-14T19:34:02,150
18788,52002,2019-03-14T20:54:34,50
18789,52301,2019-03-15T00:34:51,100
18790,51902,2019-03-15T01:31:15,200
18791,52245,2019-03-15T03:06:25,100
18792,52309,2019-03-15T05:21:37,50
18793,52171,2019-03-15T06:51:05,100
18794,52317,2019-03-15T07:56:39,150
18795,52144,2019-03-15T10:31:29,50
18796,52036,2019-03-15T14:29:17,150
18797,52130,2019-03-16T05:35:49,100
18798,52440,2019-03-16T10:43:39,100
18799,52406,2019-03-16T11:34:05,250
18800,52037,2019-03-16T15:13:51,200
18801,52487,2019-03-16T23:59:30,100
18802,52514,2019-03-17T02:54:29,100
18803,52495,2019-03-17T09:18:28,200
18804,52391,2019-03-17T13:12:21,100
18805,52250,2019-03-17T15:27:23,150
18806,52266,2019-03-17T16:18:59,25
18807,52157,2019-03-17T16:28:54,100
18808,52244,2019-03-17T19:57:54,100
18809,52178,2019-03-17T20:07:46,100
18810,52444,2019-03-17T22:03:41,150
18811,52304,2019-03-18T01:02:36,100
18812,52358,2019-03-18T03:27:04,50
18813,52334,2019-03-18T03:27:58,100
18814,52371,2019-03-18T07:16:03,150
18815,52288,2019-03-18T14:25:43,100
18816,52552,2019-03-18T16:43:21,150
18817,52412,2019-03-19T11:54:22,25
18818,52457,2019-03-19T16:59:56,100
18819,52404,2019-03-19T21:35:25,150
18820,52529,2019-03-20T04:24:04,50
18821,52488,2019-03-20T06:39:50,100
18822,52453,2019-03-20T07:42:02,100
18823,52688,2019-03-20T11:35:06,100
18824,52660,2019-03-20T12:25:14,50
18825,52755,2019-03-20T22:02:17,200
18826,52528,2019-03-21T01:23:34,100
18827,52344,2019-03-21T02:56:31,150
18828,52567,2019-03-21T09:29:25,100
18829,52648,2019-03-21T16:06:00,25
18830,52674,2019-03-21T22:55:29,150
18831,52594,2019-03-22T05:41:47,50
18832,52757,2019-03-22T15:21:03,150
18833,52538,2019-03-22T22:15:48,150
18834,52492,2019-03-23T02:42:00,150
18835,52740,2019-03-23T03:14:16,150
18836,52818,2019-03-23T08:56:14,50
18837,52634,2019-03-23T11:23:00,50
18838,52854,2019-03-23T11:40:26,50
18839,52971,2019-03-23T14:20:16,200
18840,52876,2019-03-23T18:15:26,100
18841,52563,2019-03-23T19:46:49,200
18842,52636,2019-03-23T21:57:27,100
18843,52796,2019-03-24T00:09:05,50
18844,52986,2019-03-24T02:45:43,50
18845,52915,2019-03-24T07:15:52,50
18846,52728,2019-03-24T10:48:18,100
18847,53018,2019-03-24T13:56:47,50
18848,52860,2019-03-24T14:02:30,150
18849,52807,2019-03-24T14:19:11,150
18850,52675,2019-03-24T17:45:30,200
18851,52944,2019-03-24T18:15:58,50
18852,52928,2019-03-24T23:43:17,50
18853,53043,2019-03-25T00:03:38,100
18854,52828,2019-03-25T00:37:46,200
18855,52869,2019-03-25T04:49:48,50
18856,52896,2019-03-25T08:28:19,100
18857,52764,2019-03-25T11:17:35,100
18858,52961,2019-03-25T14:29:59,100
18859,53058,2019-03-27T01:10:07,150
18860,53112,2019-03-27T03:44:30,100
18861,53025,2019-03-27T08:24:41,200
18862,53067,2019-03-27T09:42:33,200
18863,53041,2019-03-27T10:47:03,25
18864,52933,2019-03-27T14:17:52,150
18865,52919,2019-03-27T17:27:30,50
18866,53040,2019-03-28T11:56:46,250
18867,53222,2019-03-28T15:41:39,150
18868,52922,2019-03-28T21:27:33,100
18869,53280,2019-03-28T23:59:05,50
18870,53213,2019-03-29T00:52:28,100
18871,52824,2019-03-29T02:50:53,50
18872,52883,2019-03-29T07:14:06,50
18873,52844,2019-03-29T12:10:09,150
18874,53061,2019-03-29T16:22:52,50
18875,52981,2019-03-30T00:50:13,100
18876,53348,2019-03-30T02:16:43,100
18877,53203,2019-03-30T02:34:49,150
18878,53119,2019-03-30T03:54:36,100
18879,53279,2019-03-30T12:16:05,200
18880,53193,2019-03-30T22:46:10,100
18881,53097,2019-03-31T02:00:13,100
18882,53163,2019-03-31T02:39:25,50
18883,53244,2019-03-31T02:44:13,50
18884,53002,2019-03-31T05:39:05,150
18885,53324,2019-03-31T10:51:25,100
18886,53035,2019-03-31T11:42:37,100
18887,53228,2019-03-31T17:41:27,100
18888,53137,2019-03-31T18:36:57,250
18889,53420,2019-03-31T19:43:07,100
18890,53187,2019-03-31T22:33:14,150
18891,53521,2019-04-01T02:28:39,100
18892,53272,2019-04-01T05:20:42,100
18893,53423,2019-04-01T14:58:55,100
18894,53102,2019-04-01T15:10:35,200
18895,53552,2019-04-01T23:46:29,50
18896,53141,2019-04-02T00:22:47,50
18897,53306,2019-04-02T01:59:15,250
18898,53317,2019-04-02T02:13:28,250
18899,53176,2019-04-02T03:21:56,100
18900,53484,2019-04-02T10:13:07,100
18901,53293,2019-04-02T15:38:23,150
18902,53380,2019-04-02T16:32:11,100
18903,53316,2019-04-02T19:05:24,100
18904,53401,2019-04-02T23:12:23,50
18905,53536,2019-04-03T13:56:15,100
18906,53229,2019-04-03T23:28:15,50
18907,53633,2019-04-04T08:10:48,100
18908,53479,2019-04-04T08:11:58,100
18909,53668,2019-04-04T15:28:38,150
18910,53546,2019-04-04T16:22:43,350
18911,53233,2019-04-04T17:34:31,250
18912,53406,2019-04-04T18:36:08,50
18913,53314,2019-04-04T21:28:35,150
18914,53674,2019-04-05T03:10:56,100
18915,53453,2019-04-05T09:17:26,150
18916,53843,2019-04-05T20:36:58,25
18917,53758,2019-04-05T23:35:46,100
18918,53826,2019-04-06T07:46:59,100
18919,53848,2019-04-06T14:21:24,50
18920,53876,2019-04-06T19:17:01,50
18921,53855,2019-04-06T23:05:54,100
18922,53746,2019-04-07T05:17:52,50
18923,53834,2019-04-07T05:43:12,150
18924,53936,2019-04-07T19:47:15,100
18925,53791,2019-04-07T21:47:08,100
18926,53564,2019-04-07T23:06:55,50
18927,53614,2019-04-08T04:15:24,150
18928,53710,2019-04-08T05:47:44,150
18929,53665,2019-04-08T10:36:54,100
18930,53671,2019-04-08T11:35:43,100
18931,53991,2019-04-08T12:05:39,25
18932,53850,2019-04-08T16:46:57,100
18933,53723,2019-04-08T17:18:34,50
18934,53819,2019-04-09T07:36:38,100
18935,53858,2019-04-09T16:21:55,25
18936,54020,2019-04-09T19:09:52,150
18937,53918,2019-04-10T16:36:04,100
18938,53887,2019-04-10T17:37:11,150
18939,53847,2019-04-10T20:32:26,200
18940,53776,2019-04-10T21:00:44,100
18941,53852,2019-04-11T17:23:28,150
18942,53796,2019-04-12T02:19:06,50
18943,53830,2019-04-12T03:28:49,50
18944,53921,2019-04-12T11:39:25,50
18945,54263,2019-04-12T13:07:55,100
18946,53905,2019-04-12T17:11:02,50
18947,54002,2019-04-12T18:29:16,200
18948,54294,2019-04-14T02:54:10,100
18949,54180,2019-04-14T03:21:24,150
18950,54259,2019-04-14T05:03:45,150
18951,54037,2019-04-14T05:33:29,100
18952,54414,2019-04-14T11:11:52,150
18953,54431,2019-04-14T14:34:53,100
18954,54333,2019-04-15T00:48:22,50
18955,54432,2019-04-15T02:33:49,100
18956,54322,2019-04-15T03:37:05,50
18957,54382,2019-04-15T03:37:45,150
18958,54084,2019-04-15T06:11:49,100
18959,54314,2019-04-15T10:55:47,150
18960,54418,2019-04-15T19:27:52,25
18961,54236,2019-04-15T23:00:07,250
18962,54302,2019-04-16T02:56:12,100
18963,54178,2019-04-16T04:46:00,100
18964,54211,2019-04-16T05:07:50,50
18965,54417,2019-04-16T05:27:27,50
18966,54451,2019-04-16T12:06:16,50
18967,54479,2019-04-17T03:55:23,100
18968,54329,2019-04-17T05:33:36,100
18969,54557,2019-04-17T09:01:59,100
18970,54436,2019-04-17T19:10:07,150
18971,54481,2019-04-17T22:38:30,50
18972,54391,2019-04-18T00:41:00,50
18973,54475,2019-04-18T10:29:36,50
18974,54152,2019-04-18T11:32:02,200
18975,54671,2019-04-18T12:43:41,50
18976,54480,2019-04-18T23:19:57,150
18977,54614,2019-04-18T23:21:20,50
18978,54426,2019-04-19T01:58:40,50
18979,54351,2019-04-19T13:23:48,100
18980,54407,2019-04-19T15:42:47,100
18981,54452,2019-04-19T15:42:47,150
18982,54550,2019-04-19T17:18:24,150
18983,54466,2019-04-19T20:50:57,100
18984,54421,2019-04-20T04:28:30,150
18985,54831,2019-04-20T06:24:05,150
18986,54419,2019-04-20T14:29:13,25
18987,54706,2019-04-20T15:56:59,50
18988,54578,2019-04-20T17:20:30,150
18989,54663,2019-04-21T08:20:04,100
18990,54758,2019-04-21T13:12:24,150
18991,54695,2019-04-21T13:46:59,50
18992,54502,2019-04-21T20:15:17,50
18993,54718,2019-04-22T00:04:54,50
18994,54667,2019-04-22T03:16:21,100
18995,54778,2019-04-22T03:40:32,150
18996,54791,2019-04-22T07:13:16,150
18997,54712,2019-04-22T10:36:57,100
18998,54914,2019-04-22T16:46:01,50
18999,54621,2019-04-22T23:51:30,100
19000,54485,2019-04-23T01:00:01,50
19001,54676,2019-04-23T04:20:29,250
19002,54982,2019-04-23T06:26:59,100
19003,54860,2019-04-23T06:45:50,150
19004,54558,2019-04-23T08:08:24,150
19005,54564,2019-04-23T08:18:21,100
19006,54809,2019-04-23T09:13:52,250
19007,54891,2019-04-23T14:35:27,150
19008,54948,2019-04-23T23:24:10,50
19009,54974,2019-04-24T01:29:49,50
19010,54584,2019-04-24T14:29:34,25
19011,54829,2019-04-24T20:46:26,300
19012,55024,2019-04-25T06:43:28,250
19013,54554,2019-04-25T07:27:14,50
19014,54871,2019-04-25T13:52:16,50
19015,55019,2019-04-25T16:14:59,100
19016,55132,2019-04-25T17:15:45,150
19017,55002,2019-04-26T00:54:16,100
19018,55035,2019-04-26T01:15:13,300
19019,54763,2019-04-26T01:56:14,100
19020,55123,2019-04-26T02:48:21,100
19021,55177,2019-04-26T11:41:16,100
19022,55063,2019-04-26T15:08:41,200
19023,54839,2019-04-26T15:35:30,50
19024,55098,2019-04-26T18:57:36,50
19025,55122,2019-04-26T22:30:09,150
19026,54859,2019-04-26T23:29:48,50
19027,55156,2019-04-27T02:10:03,200
19028,55093,2019-04-27T02:51:35,25
19029,55314,2019-04-27T05:48:11,250
19030,55009,2019-04-27T14:40:20,250
19031,55040,2019-04-27T17:37:41,200
19032,54887,2019-04-27T19:21:31,150
19033,55136,2019-04-28T04:31:55,200
19034,55382,2019-04-28T08:51:39,100
19035,55265,2019-04-28T14:50:43,150
19036,54850,2019-04-28T15:40:45,50
19037,55271,2019-04-28T17:32:44,250
19038,54956,2019-04-29T13:17:30,150
19039,55011,2019-04-29T14:05:25,25
19040,55231,2019-04-29T16:59:55,100
19041,55152,2019-04-29T22:38:57,100
19042,55462,2019-04-30T14:30:02,100
19043,55422,2019-04-30T17:36:20,100
19044,55421,2019-04-30T17:46:55,150
19045,55106,2019-04-30T19:47:43,150
19046,55507,2019-04-30T21:57:43,200
19047,55332,2019-05-01T00:40:30,100
19048,55273,2019-05-01T01:46:47,100
19049,55409,2019-05-01T06:37:10,150
19050,55090,2019-05-01T09:49:04,100
19051,55398,2019-05-01T11:36:12,50
19052,55444,2019-05-01T20:55:21,150
19053,55483,2019-05-01T22:28:00,50
19054,55359,2019-05-02T02:00:40,100
19055,55487,2019-05-02T07:55:05,100
19056,55589,2019-05-02T18:37:12,150
19057,55110,2019-05-03T03:22:30,50
19058,55585,2019-05-03T05:21:04,25
19059,55317,2019-05-03T08:47:14,150
19060,55522,2019-05-03T10:55:18,50
19061,55372,2019-05-03T12:01:21,100
19062,55569,2019-05-03T12:44:41,150
19063,55669,2019-05-03T20:48:24,150
19064,55525,2019-05-03T22:49:06,25
19065,55326,2019-05-04T01:16:57,150
19066,55682,2019-05-04T16:02:48,100
19067,55442,2019-05-04T19:43:54,100
19068,55267,2019-05-04T21:18:32,150
19069,55216,2019-05-04T22:08:21,50
19070,55486,2019-05-05T07:18:44,50
19071,55521,2019-05-06T06:50:08,150
19072,55733,2019-05-06T07:41:26,50
19073,55703,2019-05-06T09:57:14,50
19074,55737,2019-05-06T16:18:24,200
19075,55742,2019-05-06T20:05:31,100
19076,55783,2019-05-06T20:08:04,100
19077,55529,2019-05-07T08:14:05,150
19078,55718,2019-05-07T09:59:50,150
19079,55812,2019-05-07T12:26:08,50
19080,55362,2019-05-07T14:26:47,100
19081,55796,2019-05-07T18:44:38,50
19082,55647,2019-05-07T19:10:02,100
19083,55495,2019-05-07T20:41:34,100
19084,55884,2019-05-08T06:09:27,150
19085,55724,2019-05-08T17:27:04,150
19086,55902,2019-05-08T20:54:19,50
19087,55912,2019-05-09T00:52:06,25
19088,55777,2019-05-09T03:40:05,50
19089,55914,2019-05-09T09:15:04,100
19090,55624,2019-05-09T10:19:16,100
19091,55698,2019-05-09T12:04:33,50
19092,55882,2019-05-09T19:07:23,150
19093,55982,2019-05-09T20:27:35,100
19094,55975,2019-05-09T21:01:42,100
19095,55811,2019-05-10T00:24:11,100
19096,55643,2019-05-10T02:22:49,150
19097,55973,2019-05-10T02:47:52,150
19098,56048,2019-05-10T08:58:44,50
19099,55974,2019-05-10T15:08:57,250
19100,55983,2019-05-11T03:02:19,100
19101,56187,2019-05-11T04:24:29,100
19102,55964,2019-05-11T04:31:08,50
19103,55905,2019-05-11T05:39:12,100
19104,56021,2019-05-11T09:53:30,50
19105,56175,2019-05-11T15:14:44,100
19106,56093,2019-05-11T16:13:53,50
19107,55827,2019-05-11T22:14:12,50
19108,56109,2019-05-12T00:02:46,200
19109,56151,2019-05-12T09:38:34,50
19110,56051,2019-05-12T10:10:14,25
19111,55850,2019-05-12T10:31:08,100
19112,56214,2019-05-12T11:48:35,50
19113,56141,2019-05-12T12:09:06,50
19114,55763,2019-05-12T14:00:06,50
19115,56058,2019-05-12T19:13:30,50
19116,56067,2019-05-12T21:01:16,150
19117,56327,2019-05-12T21:14:14,100
19118,55795,2019-05-12T22:28:07,100
19119,56273,2019-05-13T07:04:36,50
19120,56158,2019-05-13T07:17:42,100
19121,56006,2019-05-13T07:34:24,150
19122,55963,2019-05-13T12:24:47,100
19123,56226,2019-05-13T22:24:44,50
19124,56088,2019-05-14T06:21:08,100
19125,55972,2019-05-14T23:13:25,150
19126,56367,2019-05-15T02:20:15,50
19127,56231,2019-05-15T04:24:48,50
19128,56106,2019-05-15T06:52:18,50
19129,56087,2019-05-15T07:51:09,200
19130,56077,2019-05-15T13:21:23,100
19131,56290,2019-05-15T17:55:19,200
19132,56224,2019-05-16T02:44:22,150
19133,56268,2019-05-16T04:12:19,100
19134,56462,2019-05-16T09:47:49,100
19135,56057,2019-05-16T10:47:53,100
19136,56535,2019-05-16T14:16:13,50
19137,56199,2019-05-16T15:02:31,50
19138,56601,2019-05-17T04:07:28,100
19139,56310,2019-05-17T05:12:23,200
19140,56438,2019-05-17T09:10:07,100
19141,56435,2019-05-17T09:16:48,150
19142,56325,2019-05-17T10:25:23,50
19143,56519,2019-05-17T17:13:54,100
19144,56554,2019-05-17T21:34:09,50
19145,56633,2019-05-17T23:37:35,100
19146,56434,2019-05-18T02:16:03,150
19147,56443,2019-05-18T03:59:43,200
19148,56672,2019-05-18T11:58:00,50
19149,56324,2019-05-18T11:59:06,100
19150,56118,2019-05-18T17:20:38,100
19151,56605,2019-05-18T20:19:16,200
19152,56167,2019-05-19T02:12:48,100
19153,56553,2019-05-19T07:10:39,150
19154,56559,2019-05-19T09:24:35,250
19155,56207,2019-05-19T18:11:19,50
19156,56646,2019-05-19T19:05:48,200
19157,56291,2019-05-20T01:13:00,50
19158,56520,2019-05-20T07:30:36,250
19159,56664,2019-05-20T12:55:09,150
19160,56611,2019-05-20T13:03:47,150
19161,56683,2019-05-20T15:54:05,150
19162,56719,2019-05-20T20:24:06,100
19163,56619,2019-05-21T08:18:40,150
19164,56636,2019-05-21T17:26:48,100
19165,56623,2019-05-21T17:53:30,100
19166,56410,2019-05-21T21:25:40,200
19167,56841,2019-05-21T22:19:19,100
19168,56507,2019-05-22T00:23:58,150
19169,56783,2019-05-22T09:14:12,100
19170,56666,2019-05-22T20:46:05,100
19171,56685,2019-05-22T21:26:21,100
19172,56737,2019-05-22T23:35:14,100
19173,56549,2019-05-23T01:06:33,100
19174,56838,2019-05-23T08:32:23,50
19175,56660,2019-05-23T11:03:10,50
19176,56897,2019-05-23T18:20:22,100
19177,56710,2019-05-24T02:16:29,100
19178,56980,2019-05-24T15:42:40,50
19179,57064,2019-05-24T21:25:57,200
19180,56970,2019-05-25T07:43:11,100
19181,57131,2019-05-25T07:53:30,100
19182,56956,2019-05-25T08:13:08,200
19183,57015,2019-05-25T08:24:31,100
19184,56845,2019-05-25T15:31:54,150
19185,57048,2019-05-25T15:57:34,150
19186,56925,2019-05-25T19:11:53,200
19187,56729,2019-05-25T20:27:53,150
19188,57097,2019-05-25T22:42:34,50
19189,57122,2019-05-26T03:01:42,50
19190,57184,2019-05-26T05:03:09,50
19191,56885,2019-05-26T05:23:23,50
19192,56976,2019-05-26T06:55:04,200
19193,56856,2019-05-26T08:19:01,100
19194,57167,2019-05-26T08:48:39,150
19195,56943,2019-05-26T10:50:21,150
19196,56849,2019-05-26T14:04:15,50
19197,57045,2019-05-26T19:06:10,100
19198,57065,2019-05-26T23:27:16,100
19199,57249,2019-05-26T23:53:40,100
19200,57165,2019-05-27T02:39:30,50
19201,56596,2019-05-27T02:51:17,250
19202,57251,2019-05-27T05:52:51,100
19203,56923,2019-05-27T09:36:04,50
19204,57114,2019-05-27T14:57:00,150
19205,56985,2019-05-28T00:16:33,150
19206,57266,2019-05-28T02:11:37,200
19207,56823,2019-05-28T10:55:18,150
19208,57117,2019-05-28T12:49:15,50
19209,57360,2019-05-28T19:05:38,50
19210,57203,2019-05-28T20:03:33,100
19211,57173,2019-05-28T22:27:27,100
19212,57225,2019-05-29T00:21:16,50
19213,57100,2019-05-29T01:06:17,150
19214,57241,2019-05-29T05:33:53,250
19215,57230,2019-05-29T08:21:26,150
19216,57143,2019-05-29T14:57:54,150
19217,57271,2019-05-29T16:38:45,100
19218,57098,2019-05-29T19:07:38,100
19219,57177,2019-05-29T22:34:13,150
19220,57034,2019-05-30T02:03:52,50
19221,57108,2019-05-30T03:18:06,100
19222,57024,2019-05-30T07:48:48,50
19223,57152,2019-05-30T08:35:35,200
19224,57337,2019-05-30T10:34:29,100
19225,57154,2019-05-30T17:32:17,100
19226,57377,2019-05-31T06:47:10,25
19227,57333,2019-05-31T09:09:48,100
19228,57226,2019-05-31T10:25:16,100
19229,56904,2019-05-31T11:01:00,50
19230,57379,2019-05-31T21:50:33,100
19231,57326,2019-06-01T04:43:48,250
19232,57185,2019-06-02T00:21:11,100
19233,57195,2019-06-02T01:39:37,150
19234,57561,2019-06-02T02:01:03,100
19235,57613,2019-06-02T06:19:56,150
19236,57298,2019-06-02T13:33:09,150
19237,57276,2019-06-02T15:40:40,150
19238,57305,2019-06-02T21:58:28,50
19239,57602,2019-06-03T01:52:26,200
19240,57589,2019-06-03T02:11:37,100
19241,57395,2019-06-03T04:43:41,100
19242,57413,2019-06-03T06:59:59,150
19243,57620,2019-06-03T09:52:23,50
19244,57352,2019-06-03T21:51:09,50
19245,57721,2019-06-04T00:30:14,50
19246,57342,2019-06-04T12:39:43,200
19247,57545,2019-06-04T20:15:20,50
19248,57833,2019-06-05T07:42:42,200
19249,57515,2019-06-05T10:22:07,100
19250,57548,2019-06-05T13:41:14,100
19251,57586,2019-06-05T16:42:05,50
19252,57762,2019-06-05T17:43:28,50
19253,57761,2019-06-05T21:40:54,50
19254,57368,2019-06-05T22:05:02,50
19255,57812,2019-06-06T02:25:01,150
19256,57829,2019-06-06T10:27:07,150
19257,57911,2019-06-07T05:40:42,50
19258,57843,2019-06-07T07:21:05,50
19259,57813,2019-06-07T16:22:59,200
19260,57677,2019-06-07T21:15:03,100
19261,57858,2019-06-08T01:06:24,100
19262,57793,2019-06-08T04:56:31,150
19263,57821,2019-06-08T12:05:54,100
19264,57722,2019-06-08T22:07:25,50
19265,58084,2019-06-09T07:21:03,50
19266,58038,2019-06-09T08:01:13,50
19267,57809,2019-06-09T09:16:25,100
19268,58130,2019-06-09T13:21:32,50
19269,58112,2019-06-09T16:06:22,50
19270,57736,2019-06-09T18:37:43,250
19271,57871,2019-06-09T19:36:16,100
19272,57934,2019-06-10T00:09:09,50
19273,57956,2019-06-10T12:57:41,150
19274,57938,2019-06-11T01:00:28,100
19275,57917,2019-06-11T05:27:59,100
19276,58044,2019-06-11T09:02:20,200
19277,58024,2019-06-11T10:20:44,100
19278,57897,2019-06-11T10:29:28,100
19279,58100,2019-06-12T03:22:47,150
19280,58001,2019-06-12T03:37:20,100
19281,57745,2019-06-12T05:12:36,50
19282,58064,2019-06-12T07:23:56,250
19283,57902,2019-06-12T07:35:16,25
19284,57918,2019-06-12T08:37:51,100
19285,57783,2019-06-12T09:31:57,100
19286,58195,2019-06-12T12:50:53,50
19287,58119,2019-06-13T09:20:50,100
19288,58091,2019-06-13T10:05:51,100
19289,57932,2019-06-13T12:23:11,200
19290,58238,2019-06-13T13:54:24,50
19291,58262,2019-06-13T18:53:06,150
19292,58153,2019-06-13T21:28:39,100
19293,57989,2019-06-13T23:38:26,150
19294,58315,2019-06-14T02:10:58,25
19295,58174,2019-06-14T12:52:27,100
19296,58251,2019-06-14T13:58:54,150
19297,58281,2019-06-15T06:12:57,250
19298,58256,2019-06-15T10:32:10,50
19299,58448,2019-06-15T15:08:15,150
19300,58495,2019-06-15T18:15:05,100
19301,58011,2019-06-15T20:19:39,50
19302,58440,2019-06-15T21:34:38,50
19303,58081,2019-06-15T21:35:10,100
19304,58479,2019-06-16T17:18:01,150
19305,58366,2019-06-16T19:19:24,150
19306,58196,2019-06-17T03:15:39,100
19307,58258,2019-06-17T03:30:53,50
19308,58454,2019-06-17T09:11:43,100
19309,58302,2019-06-18T05:47:08,100
19310,58394,2019-06-18T09:59:51,200
19311,58373,2019-06-18T13:20:22,50
19312,58465,2019-06-18T14:59:03,50
19313,58446,2019-06-18T19:42:05,100
19314,58548,2019-06-18T19:54:39,150
19315,58504,2019-06-18T23:58:48,50
19316,58292,2019-06-19T00:47:49,100
19317,58319,2019-06-19T04:15:26,100
19318,58622,2019-06-19T05:18:29,100
19319,58308,2019-06-19T06:46:09,150
19320,58570,2019-06-19T14:13:36,50
19321,58513,2019-06-19T16:16:58,50
19322,58650,2019-06-19T17:02:54,200
19323,58520,2019-06-19T17:31:37,100
19324,58556,2019-06-19T18:45:00,100
19325,58277,2019-06-19T19:09:22,100
19326,58441,2019-06-19T20:00:58,150
19327,58476,2019-06-19T21:19:44,150
19328,58363,2019-06-20T05:05:24,25
19329,58749,2019-06-20T10:05:39,100
19330,58631,2019-06-20T10:58:39,150
19331,58648,2019-06-20T21:26:31,100
19332,58672,2019-06-21T00:36:37,150
19333,58649,2019-06-21T10:45:46,100
19334,58535,2019-06-21T16:26:30,100
19335,58606,2019-06-22T13:53:03,100
19336,58594,2019-06-22T17:49:37,100
19337,58636,2019-06-22T19:23:39,100
19338,58600,2019-06-22T19:27:43,50
19339,58697,2019-06-22T21:37:55,150
19340,58748,2019-06-22T21:39:07,100
19341,58864,2019-06-22T22:27:40,50
19342,58850,2019-06-22T22:34:07,200
19343,58701,2019-06-22T22:55:12,200
19344,58813,2019-06-23T02:53:42,100
19345,58958,2019-06-23T08:32:58,200
19346,58859,2019-06-23T12:56:11,100
19347,58960,2019-06-23T13:32:58,50
19348,58860,2019-06-23T18:44:32,100
19349,58837,2019-06-23T21:00:35,100
19350,58919,2019-06-23T22:21:04,50
19351,58528,2019-06-23T23:24:43,100
19352,58836,2019-06-24T05:32:00,100
19353,58940,2019-06-24T11:00:40,100
19354,58752,2019-06-24T11:15:01,150
19355,58773,2019-06-24T12:39:44,250
19356,58578,2019-06-24T16:40:15,100
19357,58918,2019-06-24T17:38:28,25
19358,58967,2019-06-25T00:15:51,250
19359,59040,2019-06-25T09:59:15,100
19360,58692,2019-06-26T08:52:49,100
19361,58734,2019-06-26T13:09:28,150
19362,59018,2019-06-26T14:25:20,100
19363,58841,2019-06-26T14:38:44,25
19364,59115,2019-06-26T16:01:06,150
19365,59037,2019-06-26T23:56:02,50
19366,59183,2019-06-27T12:25:45,150
19367,59219,2019-06-27T17:14:19,100
19368,59015,2019-06-27T21:23:07,200
19369,58724,2019-06-28T02:00:50,50
19370,59229,2019-06-28T04:38:52,100
19371,59287,2019-06-28T13:13:56,100
19372,59107,2019-06-29T00:27:28,100
19373,59106,2019-06-29T05:09:05,50
19374,59059,2019-06-29T08:02:27,100
19375,59025,2019-06-29T09:58:16,150
19376,58963,2019-06-29T17:11:43,50
19377,59089,2019-06-30T04:30:52,200
19378,59268,2019-06-30T16:11:58,200
19379,59462,2019-06-30T23:10:48,150
19380,59326,2019-07-01T06:22:15,50
19381,59246,2019-07-01T07:33:47,50
19382,59020,2019-07-01T07:45:15,200
19383,59233,2019-07-01T10:07:52,150
19384,59340,2019-07-01T18:22:07,50
19385,59149,2019-07-01T18:48:26,25
19386,59452,2019-07-02T06:56:53,100
19387,59237,2019-07-02T17:17:50,50
19388,59537,2019-07-02T20:13:27,100
19389,59202,2019-07-02T20:18:32,100
19390,59282,2019-07-03T03:37:35,100
19391,59518,2019-07-03T09:00:46,150
19392,59497,2019-07-04T02:55:22,50
19393,59442,2019-07-04T07:03:56,50
19394,59357,2019-07-04T16:51:00,200
19395,59383,2019-07-04T17:40:22,50
19396,59444,2019-07-05T03:25:53,250
19397,59720,2019-07-05T06:01:07,100
19398,59276,2019-07-05T10:22:20,150
19399,59666,2019-07-05T13:43:20,25
19400,59600,2019-07-05T16:13:09,150
19401,59451,2019-07-05T16:59:55,150
19402,59743,2019-07-05T17:48:46,200
19403,59813,2019-07-06T07:52:10,25
19404,59787,2019-07-06T08:07:15,50
19405,59419,2019-07-06T10:17:16,50
19406,59579,2019-07-06T17:56:48,150
19407,59589,2019-07-06T19:35:22,100
19408,59473,2019-07-07T02:37:49,50
19409,59644,2019-07-07T06:54:31,50
19410,59883,2019-07-07T07:43:09,150
19411,59612,2019-07-07T11:10:35,100
19412,59871,2019-07-07T16:30:31,100
19413,59838,2019-07-08T02:34:12,100
19414,59920,2019-07-08T07:24:53,100
19415,59906,2019-07-08T13:52:07,100
19416,59601,2019-07-09T01:17:06,100
19417,59757,2019-07-09T09:04:16,250
19418,59643,2019-07-09T11:27:04,50
19419,59618,2019-07-09T14:07:43,100
19420,59614,2019-07-09T18:26:53,250
19421,60026,2019-07-09T19:03:51,50
19422,59529,2019-07-10T01:28:29,50
19423,59940,2019-07-10T03:32:53,50
19424,59785,2019-07-10T05:57:26,150
19425,59741,2019-07-10T13:42:04,150
19426,59742,2019-07-10T14:10:26,150
19427,59891,2019-07-10T18:33:50,150
19428,59981,2019-07-11T02:28:17,100
19429,59656,2019-07-11T06:07:50,200
19430,60059,2019-07-11T07:51:47,150
19431,59708,2019-07-11T20:23:36,100
19432,59953,2019-07-11T21:13:19,250
19433,59779,2019-07-12T00:05:14,100
19434,59691,2019-07-12T00:05:41,50
19435,59760,2019-07-12T00:35:34,50
19436,59918,2019-07-12T04:37:36,100
19437,60150,2019-07-12T07:50:52,150
19438,60153,2019-07-12T18:00:22,50
19439,60053,2019-07-12T21:31:03,200
19440,60157,2019-07-13T00:50:25,200
19441,60036,2019-07-13T19:06:24,200
19442,59915,2019-07-13T21:12:32,150
19443,60093,2019-07-13T23:00:06,50
19444,60044,2019-07-14T01:56:31,50
19445,60098,2019-07-14T09:23:25,150
19446,60069,2019-07-14T15:49:54,100
19447,60191,2019-07-14T15:54:24,50
19448,60092,2019-07-14T16:58:54,100
19449,60360,2019-07-14T19:07:33,100
